date,hour,it_load_avg,it_load_norm
2025-01-06,7,0.7793237755444811,1.0391227753283012
2025-01-06,8,0.725627786146098,0.967526441072152
2025-01-06,9,0.7723209488089784,1.0297854536901223
2025-01-06,10,0.7539640083317823,1.0053089581259091
2025-01-06,11,0.7537535776774337,1.0050283773295536
2025-01-06,12,0.7661566174880132,1.021566152199148
2025-01-06,13,0.7639295195162141,1.0185966184854267
2025-01-06,14,0.762479675747405,1.0166634480521433
2025-01-06,15,0.7392732441011067,0.9857208123794149
2025-01-06,16,0.7516050864553802,1.0021636550774076
2025-01-06,17,0.7508972985176464,1.0012199156596182
2025-01-06,18,0.7340001517027078,0.9786898573649107
2025-01-06,19,0.7567458976299625,1.0090182309838576
2025-01-06,20,0.7290139224397417,0.9720413955153584
2025-01-06,21,0.7511872712855578,1.0016065550986002
2025-01-06,22,0.757630717648576,1.0101980187206878
2025-01-06,23,0.7461976835899625,0.9949536152336915
2025-01-07,0,0.7462410278827593,0.9950114089816035
2025-01-07,1,0.7650834246693413,1.0201351948291875
2025-01-07,2,0.7308070477079266,0.974432285365839
2025-01-07,3,0.7449637471005521,0.9933083279350214
2025-01-07,4,0.7466430338975154,0.9955474295918565
2025-01-07,5,0.7561216780903304,1.0081859187141804
2025-01-07,6,0.7660606062176458,1.021438134164978
2025-01-07,7,0.7701842862635729,1.026936503377307
2025-01-07,8,0.7406187097965331,0.9875148087791317
2025-01-07,9,0.7357532094162564,0.9810273225543188
2025-01-07,10,0.7216435084698261,0.9622139460520254
2025-01-07,11,0.7389577159992116,0.9853000983614109
2025-01-07,12,0.7619382078706518,1.0159414739247021
2025-01-07,13,0.7516727109849176,1.002253823234749
2025-01-07,14,0.7551593699401827,1.006902811041758
2025-01-07,15,0.7486527654178308,0.9982271345624841
2025-01-07,16,0.7308170886862011,0.9744456736513489
2025-01-07,17,0.7564399512109243,1.0086102928430885
2025-01-07,18,0.7411205321218065,0.9881839209295925
2025-01-07,19,0.7597159550319338,1.0129784005401687
2025-01-07,20,0.7426471604990962,0.9902194732456961
2025-01-07,21,0.7506021222954017,1.0008263381185563
2025-01-07,22,0.7684087771363324,1.0245691022664787
2025-01-07,23,0.755474690690735,1.0073232485848107
2025-01-08,0,0.7434291576939724,0.9912621606638633
2025-01-08,1,0.7318497622396268,0.9758226040652763
2025-01-08,2,0.7464576123457219,0.9953001950488443
2025-01-08,3,0.764198330519718,1.0189550415757584
2025-01-08,4,0.7542271722501274,1.0056598515924993
2025-01-08,5,0.734029893209939,0.9787295136393711
2025-01-08,6,0.764179115092967,1.018929420404942
2025-01-08,7,0.7517718269589904,1.0023859809710967
2025-01-08,8,0.7643627342854658,1.0191742517457791
2025-01-08,9,0.7569321411609893,1.0092665615249248
2025-01-08,10,0.735673397593036,0.9809209042903682
2025-01-08,11,0.7331149133535431,0.9775095118409102
2025-01-08,12,0.7557213403396006,1.0076521225082116
2025-01-08,13,0.7562515387116286,1.0083590702763987
2025-01-08,14,0.7531778700030012,1.004260749066171
2025-01-08,15,0.7294567496576632,0.9726318456749932
2025-01-08,16,0.7439337991405393,0.9919350317310084
2025-01-08,17,0.740212031701907,0.9869725585827254
2025-01-08,18,0.7430397852583066,0.9907429852214065
2025-01-08,19,0.7567217902648435,1.008986087075338
2025-01-08,20,0.755662644594326,1.0075738596761978
2025-01-08,21,0.7616488696462808,1.0155556805636474
2025-01-08,22,0.7615605214745829,1.015437880234374
2025-01-08,23,0.7557595341322927,1.00770304876134
2025-01-09,0,0.7433275828587449,0.9911267243689659
2025-01-09,1,0.7562986895916466,1.0084219395931588
2025-01-09,2,0.7532822655971199,1.0043999464612676
2025-01-09,3,0.7518078244685942,1.0024339787779881
2025-01-09,4,0.7493902178283893,0.9992104275397795
2025-01-09,5,0.7346963712045498,0.9796181718391949
2025-01-09,6,0.7244508409625666,0.9659571439662528
2025-01-09,7,0.7333580371817195,0.9778336845596325
2025-01-09,8,0.7487613650475247,0.9983719374700155
2025-01-09,9,0.749643848471795,0.999548609674541
2025-01-09,10,0.7629296648139721,1.0172634475676101
2025-01-09,11,0.7683003154186445,1.0244244832459415
2025-01-09,12,0.7534711480014087,1.0046517955826653
2025-01-09,13,0.7525743916053986,1.003456092302133
2025-01-09,14,0.7503904502980525,1.0005441021593222
2025-01-09,15,0.7528174995310997,1.0037802438170567
2025-01-09,16,0.7412801011560913,0.9883966846395751
2025-01-09,17,0.7514366935360481,1.0019391259110035
2025-01-09,18,0.7531646528616577,1.0042431257970936
2025-01-09,19,0.7342821069947423,0.9790658065849542
2025-01-09,20,0.750495998950559,1.0006848370017156
2025-01-09,21,0.7527701512805379,1.00371711133339
2025-01-09,22,0.7503400483248633,1.0004768979498448
2025-01-09,23,0.7659388303526178,1.0212757625309965
2025-01-10,0,0.7563557989741372,1.00849808722511
2025-01-10,1,0.7535633853361476,1.0047747815844665
2025-01-10,2,0.7505306030727129,1.0007309769150339
2025-01-10,3,0.7293097794263619,0.9724358807635753
2025-01-10,4,0.7434153512254437,0.9912437516067483
2025-01-10,5,0.7625612382173556,1.0167722005665631
2025-01-10,6,0.7114583190125326,0.9486333744485055
2025-01-10,7,0.7373106507113364,0.9831039597258509
2025-01-10,8,0.7450750663101158,0.9934567570342213
2025-01-10,9,0.7483412114760049,0.9978117195490407
2025-01-10,10,0.7371070783280713,0.982832523505737
2025-01-10,11,0.7316242497485841,0.9755219136809751
2025-01-10,12,0.7525518249207215,1.0034260026824555
2025-01-10,13,0.7446893801987523,0.9929424968062877
2025-01-10,14,0.7495199148217213,0.9993833609262512
2025-01-10,15,0.7784611709245679,1.0379726088188437
2025-01-10,16,0.7526156215217922,1.0035110668152865
2025-01-10,17,0.7216655769831052,0.9622433714275697
2025-01-10,18,0.7585880805229628,1.011474532537213
2025-01-10,19,0.7483874192614319,0.9978733313768092
2025-01-10,20,0.7526312788794126,1.0035319437824923
2025-01-10,21,0.7457632468210826,0.9943743526022291
2025-01-10,22,0.7502358503363983,1.000337964035142
2025-01-10,23,0.7523324422762632,1.0031334856189167
2025-01-11,0,0.75470559641062,1.006297765457103
2025-01-11,1,0.7467899615338351,0.9957433377086317
2025-01-11,2,0.7439800677888108,0.9919967247111423
2025-01-11,3,0.7548798305611698,1.0065300831147412
2025-01-11,4,0.7431337825897363,0.9908683179405839
2025-01-11,5,0.7499014340738749,0.9998920652114016
2025-01-11,6,0.7525200975351608,1.003383698508026
2025-01-11,7,0.7666660692266403,1.0222454371396954
2025-01-11,8,0.7583908101373295,1.0112114991779828
2025-01-11,9,0.7488616400469742,0.9985056406098322
2025-01-11,10,0.7767724548253118,1.0357209344636316
2025-01-11,11,0.755432735378971,1.007267306855111
2025-01-11,12,0.7485371054178633,0.9980729176067951
2025-01-11,13,0.7530777859022211,1.0041273004638924
2025-01-11,14,0.7534429733778705,1.004614228535536
2025-01-11,15,0.7491911451470148,0.9989449910631143
2025-01-11,16,0.74190830299392,0.9892343067649039
2025-01-11,17,0.7481603595410731,0.9975705779716283
2025-01-11,18,0.7569829387528013,1.0093342932382896
2025-01-11,19,0.7427882882996621,0.9904076480664856
2025-01-11,20,0.7394990716941439,0.9860219229095775
2025-01-11,21,0.7569981834823187,1.0093546200217685
2025-01-11,22,0.7552486157800002,1.007021808289972
2025-01-11,23,0.7521866518770804,1.0029390938539418
2025-01-12,0,0.747341601754495,0.9964788752798732
2025-01-12,1,0.7445384837935151,0.9927412968733231
2025-01-12,2,0.7374403170157777,0.9832768521928406
2025-01-12,3,0.7643930525212869,1.0192146770097554
2025-01-12,4,0.7552139311142831,1.0069755609827138
2025-01-12,5,0.758378988600289,1.0111957367583524
2025-01-12,6,0.7479552773695085,0.9972971286531629
2025-01-12,7,0.7522688164827454,1.0030486492348394
2025-01-12,8,0.7715471876854493,1.0287537479583666
2025-01-12,9,0.7380249072190774,0.9840563241062416
2025-01-12,10,0.7936024452371084,1.0581614487841866
2025-01-12,11,0.7403845142377361,0.9872025406992099
2025-01-12,12,0.7663990756959064,1.0218894374033123
2025-01-12,13,0.74571800615525,0.9943140302975427
2025-01-12,14,0.7322498042012888,0.9763560058765576
2025-01-12,15,0.76598961786199,1.0213434808007926
2025-01-12,16,0.7628524005590334,1.0171604261411569
2025-01-12,17,0.7728848338412084,1.0305373180602906
2025-01-12,18,0.7597256899866692,1.0129913807847086
2025-01-12,19,0.7285280098478805,0.9713934968410634
2025-01-12,20,0.7398661603042688,0.9865113858867308
2025-01-12,21,0.744341579969069,0.9924787522738232
2025-01-12,22,0.756077450426334,1.0081269471103358
2025-01-12,23,0.76171673058177,1.0156461639363288
2025-01-13,0,0.7520676368380781,1.002780403407795
2025-01-13,1,0.7331873694071368,0.977606122181647
2025-01-13,2,0.7508905950003992,1.001210977426672
2025-01-13,3,0.7317607227473966,0.9757038819536411
2025-01-13,4,0.7451524454723609,0.9935599316740154
2025-01-13,5,0.738224963786737,0.9843230724621015
2025-01-13,6,0.7550695649415969,1.0067830682310068
2025-01-13,7,0.7555402539306026,1.0074106682913673
2025-01-13,8,0.7621486577753532,1.0162220803887974
2025-01-13,9,0.7633682789110092,1.0178482801007802
2025-01-13,10,0.7525782904477868,1.0034612908807599
2025-01-13,11,0.753037649536039,1.004073784051937
2025-01-13,12,0.7351927022900866,0.9802799621646913
2025-01-13,13,0.7778939196987806,1.037216256085172
2025-01-13,14,0.7490444594080972,0.9987494054837848
2025-01-13,15,0.7689975616280789,1.025354166695838
2025-01-13,16,0.7384790293205321,0.9846618344643361
2025-01-13,17,0.7512442393767432,1.001682514337719
2025-01-13,18,0.7668772691422039,1.0225270436417635
2025-01-13,19,0.7417184100338121,0.9889811102040974
2025-01-13,20,0.751496466781314,1.0020188254434188
2025-01-13,21,0.746314586421424,0.9951094893369641
2025-01-13,22,0.7291074945418953,0.9721661612488498
2025-01-13,23,0.7457148210371556,0.9943097833736609
2025-01-14,0,0.7453664317810426,0.9938452534541755
2025-01-14,1,0.7548180784525241,1.0064477450358427
2025-01-14,2,0.7648334016513215,1.0198018229745958
2025-01-14,3,0.7547628027670371,1.00637404239066
2025-01-14,4,0.7581987913209317,1.0109554680755426
2025-01-14,5,0.7285758254359119,0.9714572524559931
2025-01-14,6,0.7583024487425989,1.0110936812175848
2025-01-14,7,0.7614748505383849,1.015323649636283
2025-01-14,8,0.7382120805085762,0.9843058943543909
2025-01-14,9,0.7486374736808679,0.9982067451009393
2025-01-14,10,0.7570064024422885,1.009365578892474
2025-01-14,11,0.755484676213531,1.0073365629279456
2025-01-14,12,0.7437937822255393,0.9917483381257658
2025-01-14,13,0.7361692364476351,0.9815820382925314
2025-01-14,14,0.7538401756756149,1.005143844039324
2025-01-14,15,0.7442084245351301,0.9923012075248927
2025-01-14,16,0.7408563131898463,0.9878316207451397
2025-01-14,17,0.7432603624665542,0.9910370950740776
2025-01-14,18,0.7572651563472067,1.009710592203043
2025-01-14,19,0.7603848273061284,1.0138702511877582
2025-01-14,20,0.7345607072887655,0.9794372823692398
2025-01-14,21,0.7478988689630823,0.9972219156779185
2025-01-14,22,0.753229533054758,1.0043296347532347
2025-01-14,23,0.7522764225265886,1.0030587908648467
2025-01-15,0,0.7633890730540976,1.0178760062761578
2025-01-15,1,0.7530154693985299,1.00404420984059
2025-01-15,2,0.7602318276923159,1.0136662469108222
2025-01-15,3,0.7541651575324344,1.0055771633599795
2025-01-15,4,0.7579237995597392,1.010588803781382
2025-01-15,5,0.7541215933969319,1.0055190764815745
2025-01-15,6,0.7497890926076709,0.9997422730713315
2025-01-15,7,0.7406660094389552,0.9875778764504232
2025-01-15,8,0.7531710423924308,1.004251645371574
2025-01-15,9,0.7457681285293059,0.99438086169941875
2025-01-15,10,0.7601393462300392,1.0135429353979915
2025-01-15,11,0.7548968573551217,1.0065527860399457
2025-01-15,12,0.7501268467198037,1.0001926224657571
2025-01-15,13,0.747576242112398,0.9967917364392006
2025-01-15,14,0.76483650485924215,1.019805960682347
2025-01-15,15,0.754317681457279,1.00578053337006
2025-01-15,16,0.7542333099296243,1.0056680353573901
2025-01-15,17,0.7496166689644405,0.9995123694801563
2025-01-15,18,0.7503995095686148,1.0005561814704693
2025-01-15,19,0.7575144926350035,1.0100430483958294
2025-01-15,20,0.744561520176178,0.9927720127716924
2025-01-15,21,0.7528256971253651,1.0037911741994874
2025-01-15,22,0.731505315659743,0.9753633311709119
2025-01-15,23,0.7544019960676279,1.0058929554912064
2025-01-16,0,0.7641145339679982,1.0188433102156762
2025-01-16,1,0.7644589475847721,1.019302539158195
2025-01-16,2,0.7435410458783871,0.9914113484140178
2025-01-16,3,0.7404368547431679,0.9872723296790576
2025-01-16,4,0.7384844007806445,0.9846689965793833
2025-01-16,5,0.7552206018211423,1.0069844554674483
2025-01-16,6,0.7339124050066541,0.9785728590220005
2025-01-16,7,0.7696575404186661,1.0262341590867459
2025-01-16,8,0.7438866906685511,0.9918722189596161
2025-01-16,9,0.7487764638466176,0.9983920696750244
2025-01-16,10,0.7471811515018845,0.9962649365845238
2025-01-16,11,0.7727463347990096,1.0303526483329883
2025-01-16,12,0.7573515178723005,1.0098257436079572
2025-01-16,13,0.7311212863468549,0.9748512800595021
2025-01-16,14,0.7626641423447272,1.0169094092926185
2025-01-16,15,0.7631064814825983,1.0174992086635666
2025-01-16,16,0.7537423365166523,1.0050133887631125
2025-01-16,17,0.7545388767971615,1.0060754674176038
2025-01-16,18,0.7406731318641346,0.987587373240399
2025-01-16,19,0.7600656938648929,1.0134447299377167
2025-01-16,20,0.7572703745230485,1.009717549934262
2025-01-16,21,0.7528213571977609,1.0037853874934246
2025-01-16,22,0.7425418402411434,0.9900790429365275
2025-01-16,23,0.7581000939452056,1.010823868483434
2025-01-17,0,0.7553076467644221,1.0071005181180148
2025-01-17,1,0.75771154085435,1.0103057855263857
2025-01-17,2,0.7496827972412782,0.9996005425870365
2025-01-17,3,0.7497037829452743,0.9996285241829571
2025-01-17,4,0.7681328153137432,1.0242011445267407
2025-01-17,5,0.766316501338522,1.0217793356739557
2025-01-17,6,0.7518547116721984,1.0024964965179384
2025-01-17,7,0.7556801819310779,1.0075972433411255
2025-01-17,8,0.7492946772745684,0.9990830371424143
2025-01-17,9,0.7602703421093243,1.013717600673081
2025-01-17,10,0.7686869853132794,1.024940055215715
2025-01-17,11,0.7461051409798453,0.9948302221884916
2025-01-17,12,0.7535835240549196,1.004801633840228
2025-01-17,13,0.7449211033563572,0.9932514682738526
2025-01-17,14,0.7478463088420739,0.9971518338704236
2025-01-17,15,0.7568610107442099,1.0091717187414584
2025-01-17,16,0.7532096824074603,1.0043031666017945
2025-01-17,17,0.7479731891923621,0.9973210116446215
2025-01-17,18,0.7508872443959158,1.0012065098490885
2025-01-17,19,0.7586099230708017,1.0115036566184266
2025-01-17,20,0.7335339533669742,0.9780682449828908
2025-01-17,21,0.7537523118205622,1.0050266894807458
2025-01-17,22,0.7496912596684058,0.9996118260882445
2025-01-17,23,0.7326846872263469,0.9769358635302341
2025-01-18,0,0.746423857854611,0.9952551880035266
2025-01-18,1,0.7501272146665516,1.000193113072945
2025-01-18,2,0.7445170062879942,0.9927126595266332
2025-01-18,3,0.7551799698320004,1.0069302782093572
2025-01-18,4,0.75277451356346,1.0037229278472435
2025-01-18,5,0.7539864600814814,1.0053388944953492
2025-01-18,6,0.7546529060171538,1.0062275099489177
2025-01-18,7,0.7581039187858922,1.010828968390808
2025-01-18,8,0.7365375651559122,0.9820731547727267
2025-01-18,9,0.7586854540638217,1.0116043669747037
2025-01-18,10,0.7623445154114432,1.0164832300377233
2025-01-18,11,0.7453047309344758,0.9937629837263211
2025-01-18,12,0.7395424395511323,0.9860797480771496
2025-01-18,13,0.7294025454395747,0.9725595716865663
2025-01-18,14,0.763205633837856,1.0176314149093002
2025-01-18,15,0.7441778361335682,0.9922604220314671
2025-01-18,16,0.7534770343135555,1.0046596441832167
2025-01-18,17,0.7418173381877358,0.9891130175076972
2025-01-18,18,0.7608297341726752,1.0144634742773602
2025-01-18,19,0.7690398876904412,1.0254106027712804
2025-01-18,20,0.7321230849927579,0.9761870429630829
2025-01-18,21,0.7628360397299454,1.0171386111899618
2025-01-18,22,0.7542698354850194,1.0057167372418745
2025-01-18,23,0.7413496771456598,0.988489454804743
2025-01-19,0,0.7413027279302735,0.9884268543804745
2025-01-19,1,0.743041080124764,0.9907447117505708
2025-01-19,2,0.7551213193005724,1.0068520756638883
2025-01-19,3,0.7381852816034624,0.9842701616415808
2025-01-19,4,0.7473111238264617,0.9964382370879458
2025-01-19,5,0.7346126449667094,0.979506534233154
2025-01-19,6,0.7362552139795373,0.9816966776944971
2025-01-19,7,0.7635713608820137,1.0181190624225205
2025-01-19,8,0.7563236365376581,1.0084552029691636
2025-01-19,9,0.7518348172931678,1.0024699700561515
2025-01-19,10,0.7800870215188496,1.040140460531848
2025-01-19,11,0.7467815524275585,0.9957321253035615
2025-01-19,12,0.7631909354539281,1.0176118166037187
2025-01-19,13,0.7570105766469336,1.0093711446294011
2025-01-19,14,0.7486655591095207,0.9982441932187612
2025-01-19,15,0.7499369505395497,0.9999394216113215
2025-01-19,16,0.7693339264440132,1.0258026636518205
2025-01-19,17,0.743839469405412,0.9918092557964902
2025-01-19,18,0.7327696340215958,0.97704912858438
2025-01-19,19,0.737588068390646,0.9834738586534794
2025-01-19,20,0.7525303148738599,1.0033973219462922
2025-01-19,21,0.7506396324653826,1.000876352853326
2025-01-19,22,0.7425695524370015,0.9901159933989336
2025-01-19,23,0.7569947468191278,1.0093500376965463
2025-01-20,0,0.7334931562834417,0.9780138475937749
2025-01-20,1,0.7491956592442355,0.9989510100007872
2025-01-20,2,0.7523677093225141,1.0031805094517932
2025-01-20,3,0.7496290708890145,0.999528905768009
2025-01-20,4,0.7528730192805096,1.0038542718884473
2025-01-20,5,0.7554275371396209,1.0072603757065053
2025-01-20,6,0.7490823667532673,0.9987999497979128
2025-01-20,7,0.7489507317718689,0.9986244323666558
2025-01-20,8,0.7315481674432021,0.9754204682242819
2025-01-20,9,0.7478930552498302,0.9972141638781671
2025-01-20,10,0.7598118718473537,1.0131062926314502
2025-01-20,11,0.7338893730197052,0.9785421489847211
2025-01-20,12,0.7171176627279384,0.9561793433161698
2025-01-20,13,0.7446264624030845,0.9928586044415177
2025-01-20,14,0.761174212040767,1.014922788890315
2025-01-20,15,0.7709343365378575,1.0279365939007943
2025-01-20,16,0.7577211717680239,1.0103186270462519
2025-01-20,17,0.755326612467522,1.0071258063161421
2025-01-20,18,0.748502478927497,0.9980267478684931
2025-01-20,19,0.7654552828274146,1.0206310173529847
2025-01-20,20,0.7551247383660068,1.006856634524884
2025-01-20,21,0.7459781751844214,0.9946609304847701
2025-01-20,22,0.7445595113475851,0.9927693342706532
2025-01-20,23,0.74884008879843,0.9984769049368015
2025-01-21,0,0.7439525473505602,0.9919600299315519
2025-01-21,1,0.7677689249113471,1.0237159459267249
2025-01-21,2,0.734137371905268,0.9788728219326422
2025-01-21,3,0.7585402446194823,1.0114107498343816
2025-01-21,4,0.7396567188481107,0.9862321240522772
2025-01-21,5,0.7405114386832204,0.9873717772683837
2025-01-21,6,0.7478818933529792,0.9971992809994487
2025-01-21,7,0.7632576150150832,1.0177007247736212
2025-01-21,8,0.7571657353418386,1.0095780277487483
2025-01-21,9,0.7523759675464947,1.0031915206757431
2025-01-21,10,0.7810429443837357,1.0414150542906055
2025-01-21,11,0.7555923690128377,1.0074801566998925
2025-01-21,12,0.7475426849258217,0.9967469924727752
2025-01-21,13,0.7534534481629597,1.0046281952437188
2025-01-21,14,0.7205334480168029,0.9607338306815919
2025-01-21,15,0.777285237873067,1.0364046612540179
2025-01-21,16,0.7413105070330619,0.9884372267611623
2025-01-21,17,0.7465358259467949,0.9954044822998762
2025-01-21,18,0.7150827130637221,0.9534660133638576
2025-01-21,19,0.7624698648545079,1.0166503665543427
2025-01-21,20,0.7472349700485684,0.9963366963323325
2025-01-21,21,0.7541614921870663,1.0055722761180257
2025-01-21,22,0.7397643056941017,0.9863755765498183
2025-01-21,23,0.7617995519664295,1.0157565950431222
2025-01-22,0,0.7510646666316012,1.0014430783867565
2025-01-22,1,0.7519942893737959,1.002682604491555
2025-01-22,2,0.7493523098969085,0.9991598824438855
2025-01-22,3,0.7424603931056465,0.9899704442049914
2025-01-22,4,0.753252866153692,1.0043607462825914
2025-01-22,5,0.7423513345563472,0.9898250293902796
2025-01-22,6,0.7453934398804524,0.9938812650992656
2025-01-22,7,0.7464605315345323,0.9953040873920186
2025-01-22,8,0.7547419600027747,1.0063462513855277
2025-01-22,9,0.7501190776020994,1.0001822633988275
2025-01-22,10,0.7420499294605644,0.9894231464894159
2025-01-22,11,0.7631326032797698,1.0175340385445804
2025-01-22,12,0.7516472320965616,1.0022198505856248
2025-01-22,13,0.7349409635297492,0.9799443025999401
2025-01-22,14,0.7540218592540657,1.0053860945008084
2025-01-22,15,0.7560208891249323,1.0080515302703352
2025-01-22,16,0.7359495416001081,0.9812891049484561
2025-01-22,17,0.7584694814702237,1.0113163967524457
